iso,continent,region,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million
BFA,Africa,Burkina Faso,2022-05-04,20865.0,0.0,0.0,383.0,0.0,0.0,970.596,0.0,0.0,17.816,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-05,20865.0,0.0,0.0,383.0,0.0,0.0,970.596,0.0,0.0,17.816,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-06,20865.0,0.0,0.0,383.0,0.0,0.0,970.596,0.0,0.0,17.816,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-07,20865.0,0.0,0.0,383.0,0.0,0.0,970.596,0.0,0.0,17.816,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-08,20865.0,0.0,0.0,383.0,0.0,0.0,970.596,0.0,0.0,17.816,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-09,20899.0,34.0,4.857,384.0,1.0,0.143,972.178,1.582,0.226,17.863,0.047,0.007
BFA,Africa,Burkina Faso,2022-05-10,20899.0,0.0,4.857,384.0,0.0,0.143,972.178,0.0,0.226,17.863,0.0,0.007
BFA,Africa,Burkina Faso,2022-05-11,20899.0,0.0,4.857,384.0,0.0,0.143,972.178,0.0,0.226,17.863,0.0,0.007
BFA,Africa,Burkina Faso,2022-05-12,20899.0,0.0,4.857,384.0,0.0,0.143,972.178,0.0,0.226,17.863,0.0,0.007
BFA,Africa,Burkina Faso,2022-05-13,20899.0,0.0,4.857,384.0,0.0,0.143,972.178,0.0,0.226,17.863,0.0,0.007
BFA,Africa,Burkina Faso,2022-05-14,20899.0,0.0,4.857,384.0,0.0,0.143,972.178,0.0,0.226,17.863,0.0,0.007
BFA,Africa,Burkina Faso,2022-05-15,20899.0,0.0,4.857,384.0,0.0,0.143,972.178,0.0,0.226,17.863,0.0,0.007
BFA,Africa,Burkina Faso,2022-05-16,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-17,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-18,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-19,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-20,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-21,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-22,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-23,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-24,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-25,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-26,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-27,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-28,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-29,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-30,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-05-31,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-06-01,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-06-02,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-06-03,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-06-04,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-06-05,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-06-06,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BFA,Africa,Burkina Faso,2022-06-07,20899.0,0.0,0.0,384.0,0.0,0.0,972.178,0.0,0.0,17.863,0.0,0.0
BDI,Africa,Burundi,2022-05-01,39998.0,0.0,158.714,38.0,0.0,0.0,3263.696,0.0,12.951,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-02,40397.0,399.0,109.286,38.0,0.0,0.0,3296.253,32.557,8.917,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-03,40552.0,155.0,131.143,38.0,0.0,0.0,3308.901,12.647,10.701,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-04,40675.0,123.0,148.714,38.0,0.0,0.0,3318.937,10.036,12.135,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-05,40736.0,61.0,134.571,38.0,0.0,0.0,3323.915,4.977,10.981,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-06,40736.0,0.0,105.429,38.0,0.0,0.0,3323.915,0.0,8.603,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-07,40736.0,0.0,105.429,38.0,0.0,0.0,3323.915,0.0,8.603,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-08,40736.0,0.0,105.429,38.0,0.0,0.0,3323.915,0.0,8.603,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-09,40845.0,109.0,64.0,38.0,0.0,0.0,3332.809,8.894,5.222,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-10,41216.0,371.0,94.857,38.0,0.0,0.0,3363.081,30.272,7.74,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-11,41216.0,0.0,77.286,38.0,0.0,0.0,3363.081,0.0,6.306,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-12,41235.0,19.0,71.286,38.0,0.0,0.0,3364.631,1.55,5.817,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-13,41235.0,0.0,71.286,38.0,0.0,0.0,3364.631,0.0,5.817,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-14,41235.0,0.0,71.286,38.0,0.0,0.0,3364.631,0.0,5.817,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-15,41235.0,0.0,71.286,38.0,0.0,0.0,3364.631,0.0,5.817,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-16,41530.0,295.0,97.857,38.0,0.0,0.0,3388.702,24.071,7.985,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-17,41530.0,0.0,44.857,38.0,0.0,0.0,3388.702,0.0,3.66,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-18,41606.0,76.0,55.714,38.0,0.0,0.0,3394.904,6.201,4.546,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-19,41606.0,0.0,53.0,38.0,0.0,0.0,3394.904,0.0,4.325,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-20,41606.0,0.0,53.0,38.0,0.0,0.0,3394.904,0.0,4.325,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-21,41606.0,0.0,53.0,38.0,0.0,0.0,3394.904,0.0,4.325,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-22,41606.0,0.0,53.0,38.0,0.0,0.0,3394.904,0.0,4.325,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-23,41850.0,244.0,45.714,38.0,0.0,0.0,3414.813,19.91,3.73,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-24,41897.0,47.0,52.429,38.0,0.0,0.0,3418.648,3.835,4.278,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-25,41927.0,30.0,45.857,38.0,0.0,0.0,3421.096,2.448,3.742,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-26,41927.0,0.0,45.857,38.0,0.0,0.0,3421.096,0.0,3.742,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-27,41987.0,60.0,54.429,38.0,0.0,0.0,3425.992,4.896,4.441,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-28,41987.0,0.0,54.429,38.0,0.0,0.0,3425.992,0.0,4.441,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-29,41987.0,0.0,54.429,38.0,0.0,0.0,3425.992,0.0,4.441,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-30,42034.0,47.0,26.286,38.0,0.0,0.0,3429.827,3.835,2.145,3.101,0.0,0.0
BDI,Africa,Burundi,2022-05-31,42034.0,0.0,19.571,38.0,0.0,0.0,3429.827,0.0,1.597,3.101,0.0,0.0
BDI,Africa,Burundi,2022-06-01,42034.0,0.0,15.286,38.0,0.0,0.0,3429.827,0.0,1.247,3.101,0.0,0.0
BDI,Africa,Burundi,2022-06-02,42084.0,50.0,22.429,38.0,0.0,0.0,3433.907,4.08,1.83,3.101,0.0,0.0
BDI,Africa,Burundi,2022-06-03,42129.0,45.0,20.286,38.0,0.0,0.0,3437.579,3.672,1.655,3.101,0.0,0.0
BDI,Africa,Burundi,2022-06-04,42129.0,0.0,20.286,38.0,0.0,0.0,3437.579,0.0,1.655,3.101,0.0,0.0
BDI,Africa,Burundi,2022-06-05,42129.0,0.0,20.286,38.0,0.0,0.0,3437.579,0.0,1.655,3.101,0.0,0.0
BDI,Africa,Burundi,2022-06-06,42248.0,119.0,30.571,38.0,0.0,0.0,3447.289,9.71,2.495,3.101,0.0,0.0
BDI,Africa,Burundi,2022-06-07,42248.0,,,38.0,0.0,0.0,3447.289,,,3.101,0.0,0.0
CMR,Africa,Cameroon,2022-05-01,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-02,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-03,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-04,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-05,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-06,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-07,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-08,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-09,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-10,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-11,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-12,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-13,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-14,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-15,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-16,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-17,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-18,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-19,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-20,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-21,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-22,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-23,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-24,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0
CMR,Africa,Cameroon,2022-05-25,119947.0,167.0,23.857,1930.0,3.0,0.429,4405.886,6.134,0.876,70.893,0.11,0.016
CMR,Africa,Cameroon,2022-05-26,119947.0,0.0,23.857,1930.0,0.0,0.429,4405.886,0.0,0.876,70.893,0.0,0.016
CMR,Africa,Cameroon,2022-05-27,119947.0,0.0,23.857,1930.0,0.0,0.429,4405.886,0.0,0.876,70.893,0.0,0.016
CMR,Africa,Cameroon,2022-05-28,119947.0,0.0,23.857,1930.0,0.0,0.429,4405.886,0.0,0.876,70.893,0.0,0.016
CMR,Africa,Cameroon,2022-05-29,119947.0,0.0,23.857,1930.0,0.0,0.429,4405.886,0.0,0.876,70.893,0.0,0.016
CMR,Africa,Cameroon,2022-05-30,119947.0,0.0,23.857,1930.0,0.0,0.429,4405.886,0.0,0.876,70.893,0.0,0.016
CMR,Africa,Cameroon,2022-05-31,119947.0,0.0,23.857,1930.0,0.0,0.429,4405.886,0.0,0.876,70.893,0.0,0.016
CMR,Africa,Cameroon,2022-06-01,119947.0,0.0,0.0,1930.0,0.0,0.0,4405.886,0.0,0.0,70.893,0.0,0.0
CMR,Africa,Cameroon,2022-06-02,119947.0,0.0,0.0,1930.0,0.0,0.0,4405.886,0.0,0.0,70.893,0.0,0.0
CMR,Africa,Cameroon,2022-06-03,119947.0,0.0,0.0,1930.0,0.0,0.0,4405.886,0.0,0.0,70.893,0.0,0.0
CMR,Africa,Cameroon,2022-06-04,119947.0,0.0,0.0,1930.0,0.0,0.0,4405.886,0.0,0.0,70.893,0.0,0.0
CMR,Africa,Cameroon,2022-06-05,119947.0,0.0,0.0,1930.0,0.0,0.0,4405.886,0.0,0.0,70.893,0.0,0.0
CMR,Africa,Cameroon,2022-06-06,119947.0,0.0,0.0,1930.0,0.0,0.0,4405.886,0.0,0.0,70.893,0.0,0.0
CMR,Africa,Cameroon,2022-06-07,119947.0,0.0,0.0,1930.0,0.0,0.0,4405.886,0.0,0.0,70.893,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-01,56025.0,3.0,3.0,401.0,0.0,0.0,99706.176,5.339,5.339,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-02,56028.0,3.0,2.857,401.0,0.0,0.0,99711.515,5.339,5.085,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-03,56031.0,3.0,3.0,401.0,0.0,0.0,99716.854,5.339,5.339,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-04,56036.0,5.0,3.143,401.0,0.0,0.0,99725.752,8.898,5.593,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-05,56046.0,10.0,4.286,401.0,0.0,0.0,99743.549,17.797,7.627,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-06,56056.0,10.0,5.143,401.0,0.0,0.0,99761.346,17.797,9.153,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-07,56062.0,6.0,5.714,401.0,0.0,0.0,99772.024,10.678,10.17,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-08,56065.0,3.0,5.714,401.0,0.0,0.0,99777.363,5.339,10.17,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-09,56075.0,10.0,6.714,401.0,0.0,0.0,99795.16,17.797,11.949,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-10,56080.0,5.0,7.0,401.0,0.0,0.0,99804.058,8.898,12.458,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-11,56093.0,13.0,8.143,401.0,0.0,0.0,99827.194,23.136,14.492,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-12,56099.0,6.0,7.571,401.0,0.0,0.0,99837.872,10.678,13.475,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-13,56105.0,6.0,7.0,401.0,0.0,0.0,99848.55,10.678,12.458,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-14,56105.0,0.0,6.143,401.0,0.0,0.0,99848.55,0.0,10.932,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-15,56115.0,10.0,7.143,401.0,0.0,0.0,99866.347,17.797,12.712,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-16,56115.0,0.0,5.714,401.0,0.0,0.0,99866.347,0.0,10.17,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-17,56127.0,12.0,6.714,401.0,0.0,0.0,99887.703,21.356,11.949,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-18,56127.0,0.0,4.857,401.0,0.0,0.0,99887.703,0.0,8.644,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-19,56127.0,0.0,4.0,401.0,0.0,0.0,99887.703,0.0,7.119,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-20,56156.0,29.0,7.286,401.0,0.0,0.0,99939.313,51.611,12.966,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-21,56167.0,11.0,8.857,401.0,0.0,0.0,99958.89,19.576,15.763,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-22,56172.0,5.0,8.143,401.0,0.0,0.0,99967.788,8.898,14.492,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-23,56172.0,0.0,8.143,401.0,0.0,0.0,99967.788,0.0,14.492,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-24,56172.0,0.0,6.429,401.0,0.0,0.0,99967.788,0.0,11.441,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-25,56177.0,5.0,7.143,401.0,0.0,0.0,99976.686,8.898,12.712,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-26,56177.0,0.0,7.143,401.0,0.0,0.0,99976.686,0.0,12.712,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-27,56264.0,87.0,15.429,401.0,0.0,0.0,100131.518,154.832,27.458,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-28,56264.0,0.0,13.857,401.0,0.0,0.0,100131.518,0.0,24.661,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-29,56290.0,26.0,16.857,401.0,0.0,0.0,100177.789,46.271,30.0,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-30,56294.0,4.0,17.429,401.0,0.0,0.0,100184.908,7.119,31.017,713.649,0.0,0.0
CPV,Africa,Cabo Verde,2022-05-31,56324.0,30.0,21.714,402.0,1.0,0.143,100238.298,53.39,38.644,715.429,1.78,0.254
CPV,Africa,Cabo Verde,2022-06-01,56384.0,60.0,29.571,402.0,0.0,0.143,100345.079,106.78,52.627,715.429,0.0,0.254
CPV,Africa,Cabo Verde,2022-06-02,56425.0,41.0,35.429,402.0,0.0,0.143,100418.045,72.967,63.051,715.429,0.0,0.254
CPV,Africa,Cabo Verde,2022-06-03,56475.0,50.0,30.143,402.0,0.0,0.143,100507.029,88.984,53.644,715.429,0.0,0.254
CPV,Africa,Cabo Verde,2022-06-04,56532.0,57.0,38.286,402.0,0.0,0.143,100608.47,101.441,68.136,715.429,0.0,0.254
CPV,Africa,Cabo Verde,2022-06-05,56556.0,24.0,38.0,402.0,0.0,0.143,100651.182,42.712,67.628,715.429,0.0,0.254
CPV,Africa,Cabo Verde,2022-06-06,56590.0,34.0,42.286,402.0,0.0,0.143,100711.691,60.509,75.255,715.429,0.0,0.254
CPV,Africa,Cabo Verde,2022-06-07,56635.0,45.0,44.429,402.0,0.0,0.0,100791.776,80.085,79.068,715.429,0.0,0.0
CAF,Africa,Central African Republic,2022-05-01,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-02,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-03,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-04,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-05,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-06,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-07,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-08,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-09,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-10,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-11,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-12,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-13,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-14,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-15,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-16,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-17,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-18,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-19,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-20,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-21,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-22,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-23,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-24,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-25,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-26,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-27,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-28,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-29,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-30,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-05-31,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-06-01,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-06-02,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-06-03,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-06-04,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-06-05,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-06-06,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
CAF,Africa,Central African Republic,2022-06-07,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968,0.0,0.0
TCD,Africa,Chad,2022-05-01,7411.0,0.0,2.143,193.0,0.0,0.0,438.132,0.0,0.127,11.41,0.0,0.0
TCD,Africa,Chad,2022-05-02,7412.0,1.0,0.143,193.0,0.0,0.0,438.191,0.059,0.008,11.41,0.0,0.0
TCD,Africa,Chad,2022-05-03,7412.0,0.0,0.143,193.0,0.0,0.0,438.191,0.0,0.008,11.41,0.0,0.0
TCD,Africa,Chad,2022-05-04,7412.0,0.0,0.143,193.0,0.0,0.0,438.191,0.0,0.008,11.41,0.0,0.0
TCD,Africa,Chad,2022-05-05,7412.0,0.0,0.143,193.0,0.0,0.0,438.191,0.0,0.008,11.41,0.0,0.0
TCD,Africa,Chad,2022-05-06,7412.0,0.0,0.143,193.0,0.0,0.0,438.191,0.0,0.008,11.41,0.0,0.0
